2001,7,13,0,15.6,-8
2001,7,14,0,15.8,-11.4
2001,7,15,0,15.6,-9.8
2001,7,16,0,15.4,-11
2001,7,17,0,14.4,-8
2001,7,18,0,16.2,-7.6
2001,7,19,0,17.4,-7.2
2001,7,20,0,16.6,-7.2
2001,7,21,0,17.8,-6
2001,7,22,0,17,-6.4
2001,7,23,0,17.4,-4.6
2001,7,24,0,16.8,-7
2001,7,25,0,17.2,-12
2001,7,26,0,15.6,-5.6
2001,7,27,0,16.2,-9.2
2001,7,28,0,16.6,-3.6
2001,7,29,0,15.4,-10.6
2001,7,30,0,16.2,-7.2
2001,7,31,0,17.4,-5
2001,8,1,0,17.2,-4.2
2001,8,2,0,16.6,-6.2
2001,8,3,0,17.2,-6.4
2001,8,4,0,17.8,-6
2001,8,5,0,17.6,-6.4
2001,8,6,0,16.4,-7.8
2001,8,7,0,14.8,-4.6
2001,8,8,0,16.6,-4.8
2001,8,9,0,16.8,-2.2
2001,8,10,0,17.2,-3.2
2001,8,11,0,16.8,-4.2
2001,8,12,0,17.8,-2
2001,8,13,0,17.2,-5.2
2001,8,14,0,16.6,-6
2001,8,15,0,15.6,-5.2
2001,8,16,0,12.2,-3.2
2001,8,17,0,14.8,1.8
2001,8,18,0,14.6,-5.4
2001,8,19,3.8,14.2,-5.2
2001,8,20,1.8,8.2,-2.8
2001,8,21,0,12.2,0.4
2001,8,22,0,15.6,-1.2
2001,8,23,0,15.4,-5.4
2001,8,24,0,17.4,-0.8
2001,8,25,0,16.6,-5.4
2001,8,26,0,17.4,-4.4
2001,8,27,0,17.6,-8.8
2001,8,28,0,16.8,-6.4
2001,8,29,0,19.4,-6
2001,8,30,0,18.6,-2.2
2001,8,31,0,17.8,-2.8
2001,9,1,0,16.4,-4.2
2001,9,2,0,18.6,-2.4
2001,9,3,0,15.8,-1.4
2001,9,4,0,17,0
2001,9,5,0,15.8,1.8
2001,9,6,1.8,18.6,0
2001,9,7,0,19,2.4
2001,9,8,0,20,-0.4
2001,9,9,0,20.2,0
2001,9,10,0,18.4,0.4
2001,9,11,0,18.2,1.6
2001,9,12,0,17,3
2001,9,13,0,18.8,-3.4
2001,9,14,0,19,-2.4
2001,9,15,0,18.8,-2.8
2001,9,16,0,19.2,-5.6
2001,9,17,0,19.2,-3.2
2001,9,18,0,17.6,-5.4
2001,9,19,0,19.4,-1.6
2001,9,20,0,17.6,-1.2
2001,9,21,0,18.2,-3.4
2001,9,22,0,17.8,0.8
2001,9,23,0,19.6,-4.2
2001,9,24,0,17.6,-2.2
2001,9,25,0,18.4,-5.4
2001,9,26,0,19.8,-8.4
2001,9,27,0,19.4,-7.8
2001,9,28,0,18.8,-6.2
2001,9,29,0,20.4,-2.4
2001,9,30,0,20.6,-1.2
2001,10,1,0,22.4,-1.8
2001,10,2,0,20.4,-1
2001,10,3,0,19.8,1.4
2001,10,4,0,19.6,1
2001,10,5,0,15.4,3.2
2001,10,6,4.6,9.8,2
2001,10,7,0,18.6,1
2001,10,8,0,17.2,-7.2
2001,10,9,0,17.8,-2.8
2001,10,10,0,17.2,-4.4
